TP_FUNDO_CLASSE;CNPJ_FUNDO_CLASSE;DENOM_SOCIAL;DT_COMPTC;VL_PATRIM_LIQ
FI;26.580.283/0001-81;JABOTI FUNDO DE INVESTIMENTO FINANCEIRO CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO CRÉDITO PRIVADO;2024-10-31;12944502.63
FI;26.580.293/0001-17;HERILDÃO FI FINANCEIRO - CI MULT CRED PRIV - RESP LIMITADA;2024-10-31;29221206.05
FI;26.580.306/0001-58;1807 FUNDO DE INVEST EM COTAS DE FDOS DE INV MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-10-31;1352228.73
FI;26.580.317/0001-38;CSHG ALLOCATION SPXR FUNDO DE INVESTIMENTO EM COTAS DE FIF MULTIMERCADO CRED PRIV RESP LIMITADA;2024-10-31;340329790.80
FI;26.580.336/0001-64;CSHG AMP FUNDO DE INVESTIMENTO FINANCEIRO - MULTIMERCADO CREDITO PRIVADO RESPONSABILIDADE LIMITADA;2024-10-31;35690928.32
FI;26.580.354/0001-46;CSHG NAS ROCAS FUNDO DE INVESTIMENTO MULTIMERCADO - CRED PRIV IE;2024-10-31;8586875.36
FI;26.587.482/0001-11;MONTEBELLO FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-10-31;22295593.34
FI;26.587.503/0001-07;NEST FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2024-10-31;2988775.17
FI;26.605.199/0001-75;CAPITÂNIA INFRA 90 FI DE INV FINANCEIRO EM COTAS DE FUNDOS INCENT DE INVEST EM INFRA RENDA FIXA;2024-10-31;160739580.85
FI;26.605.209/0001-72;STAR FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO - RESPONSABILIDADE LIMITADA;2024-10-31;8088008.62
FI;26.605.617/0001-24;SMARTQUANT RELATIVA FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-10-31;0.00
FI;26.614.279/0001-97;BB COIMBRA MULTIMERCADO FUNDO DE INVESTIMENTO FINANCEIRO CRÉDITO PRIVADO;2024-10-31;51417438.46
FI;26.622.780/0001-03;ACESSO SPX NIMITZ MULTIMERCADO - CIC FIF RESP LIMITADA;2024-10-31;174149349.69
FI;26.622.818/0001-30;PEL CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO - RESP LIMITADA;2024-10-31;20409431.69
FI;26.622.821/0001-53;SANTANDER PREV FIX RENDA FIXA - CIC FIF RESP LIMITADA;2024-10-31;513275908.04
FI;26.622.848/0001-46;SANTANDER PB CAROPINHA MULT CRÉD PRIV - CIC FIF;2024-10-31;10119660.40
FI;26.623.189/0001-62;BTG MULTIGESTOR TOTAL RETURN FI FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2024-10-31;122607470.08
FI;26.623.196/0001-64;BTGP ACCESS MULTIGESTOR AÇÕES FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FI EM AÇÕES;2024-10-31;120780713.10
FI;26.631.495/0001-40;THE WALL FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2024-10-31;45191407.27
FI;26.631.505/0001-48;FÊNIX FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-10-31;289736233.95
FI;26.631.514/0001-39;VS HIGH TECH FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2024-10-31;34491994.06
FI;26.631.568/0001-02;PJH FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2024-10-31;14340678.14
FI;26.648.868/0001-96;ALASKA BLACK II FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2024-10-31;151138848.25
FI;26.657.096/0001-59;ILG FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO RENDA FIXA;2024-10-31;333547072.48
FI;26.657.105/0001-01;AURO AGAH FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2024-10-31;10144440.94
FI;26.664.701/0001-19;FLAMANDS FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2024-10-31;196989064.95
FI;26.664.935/0001-66;DEVANT AUDAX FUNDO DE INVESTIMENTO FINANCEIRO RESPONSABILIDADE LIMITADA;2024-10-31;18381319.11
FI;26.673.536/0001-61;AVIA FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES RESPONSABILIDADE LIMITADA;2024-10-31;37067394.20
FI;26.673.556/0001-32;ALASKA INSTITUCIONAL LONG ONLY FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2024-10-31;1034517804.12
FI;26.680.218/0001-28;ATHENA ICATU PREVIDÊNCIA FUNDO DE INVESTIMENTO MULTIMERCADO 49;2024-10-31;16045808.18
FI;26.680.221/0001-41;NAVI LONG BIASED FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTOS MULTIMERCADO;2024-10-31;117360759.87
FI;26.680.230/0001-32;ÁGAPE FIF - CLASSE DE INVESTIMENTO MULT CRÉDITO PRIVADO - RESP LIMITADA;2024-10-31;41626830.17
FI;26.680.236/0001-00;AZZANO FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;2024-10-31;39621231.08
FI;26.680.245/0001-09;DUOMO PREV QUALIFICADO FI FINANCEIRO - CI MULT CRED PRIV - RESP LIMITADA;2024-10-31;6275329.32
FI;26.687.447/0001-74;M40 FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2024-10-31;357202691.97
FI;26.687.473/0001-00;AACHEN FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2024-10-31;10975658.22
FI;26.689.701/0001-73;DUMBO FIF CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO CRÉDITO PRIVADO;2024-10-31;52632637.46
FI;26.690.451/0001-91;MARIANA FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-10-31;292051839.04
FI;26.690.643/0001-06;FRATES FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO DO EXTERIOR;2024-10-31;98262168.27
FI;26.690.698/0001-08;ALBATROZ FUNDO DE INVESTIMENTO EM COTAS DE FI MULTIMERCADO CRÉDITO PRIVADO;2024-10-31;292012489.57
FI;26.691.159/0001-93;FUNDO DE INVESTIMENTO INTRA BLACK LIQUIDEZ RENDA  FIXA;2024-10-31;161380923.05
FI;26.695.020/0001-18;GOLD FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO - RESPONSABILIDADE LIMITADA;2024-10-31;75216173.27
FI;26.695.100/0001-73;CSHG IBOVESPA INDEXADO FUNDO DE INVESTIMENTO FINANCEIRO - MULTIMERCADO RESPONSABILIDADE LIMITADA;2024-10-31;6516150.58
FI;26.695.126/0001-11;CGI II FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2024-10-31;67269905.94
FI;26.695.407/0001-74;ALIÁ FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-10-31;460204.70
FI;26.695.435/0001-91;ADAM CAIXA MASTER FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO RESPONSABILIDADE LIMITADA;2024-10-31;8722899.76
FI;26.695.444/0001-82;CSHG CANA FUNDO DE INVESTIMENTO MULTIMERCADO - CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-10-31;1064610.24
FI;26.695.455/0001-62;CSHG 1829 FUNDO DE INVESTIMENTO FINANCEIRO - MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;2024-10-31;32816416.20
FI;26.695.503/0001-12;CSHG MARIA DA FE FUNDO DE INVESTIMENTO EM COTAS DE FIF - MULTIMERCADO CREDITO PRIVADO RESP LIMITADA;2024-10-31;20477789.87
FI;26.695.526/0001-27;CSHG GROUND ALOCAÇÃO FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO - RESPONSABILIDADE LIMITADA;2024-10-31;29351798.99
FI;26.698.238/0001-26;WE 1854 FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2024-10-31;89830030.29
FI;26.703.040/0001-93;ARX LONG TERM MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;2024-10-31;13117652.66
FI;26.703.069/0001-75;CSHG LVT2 FUNDO DE INVESTIMENTO FINANCEIRO - MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;2024-10-31;17167153.40
FI;26.703.080/0001-35;PAVILLION FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2024-10-31;29409229.97
FI;26.704.167/0001-27;MHTT FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO;2024-10-31;44428300.23
FI;26.710.546/0001-20;SPARTA PREVIDÊNCIA ADVISORY ICATU FIC DE FIF RENDA FIXA CRÉDITO PRIVADO - RESPONSABILIDADE LIMITADA;2024-10-31;741669175.98
FI;26.710.559/0001-07;MAXITHOR FUNDO DE INVESTIMENTO EM COTAS MULTIMERCADO CRÉDITO PRIVADO;2024-10-31;20715167.11
FI;26.710.572/0001-58;TI-LANA FUNDO DE INVESTIMENTO MULTIMERCADO;2024-10-31;8435751.39
FI;26.718.169/0001-75;XP INVESTOR 30 FUNDO DE INVESTIMENTO EM COTAS DE AÇÕES RESPONSABILIDADE LIMITADA;2024-10-31;338821003.11
FI;26.718.267/0001-02;MILÊNIO LW 180 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2024-10-31;212347449.51
FI;26.724.752/0001-99;BB PARANA II FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA RESPONSABILIDADE LIMITADA;2024-10-31;20485369172.12
FI;26.725.116/0001-81;PASÁRGADA FIF - CLASSE DE INVESTIMENTO RF INCENTIVADO DE INVESTIMENTO EM INFRA - RESP LTDA;2024-10-31;36230330.30
FI;26.725.133/0001-19;FÍGARO FI FINANCEIRO - CI MULT CRED PRIV - RESP LIMITADA;2024-10-31;19056002.40
FI;26.725.138/0001-41;KPR DIAGRAMA MACRO FIF - CIC MULTIMERCADO LIVRE - RESPONSABILIDADE LIMITADA;2024-10-31;5043433.07
FI;26.725.144/0001-07;KPR DIAGRAMA MACRO FUNDO DE INVESTIMENTO FINANCEIRO;2024-10-31;5007492.33
FI;26.725.148/0001-87;G5 MOON FI FINANCEIRO - CI MULT CRED PRIV - RESP LIMITADA;2024-10-31;21374106.04
FI;26.725.166/0001-69;PICO FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-10-31;21004476.33
FI;26.725.172/0001-16;ATHENA ICATU FUNDO DE INVESTIMENTO FINANCIERO EM AÇÕES PREVIDENCIÁRIO FIFE;2024-10-31;43224093.86
FI;26.725.179/0001-38;T BLOCK FIF - CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO - RESPONSABILIDADE LIMITADA;2024-10-31;4417312.13
FI;26.732.468/0001-64;BB ESPELHO MULTIMERCADO NEO MULTIESTRATÉGIA 30 PRIVATE FIC FIF RESPONSABILIDADE LIMITADA;2024-10-31;33719646.36
FI;26.739.055/0001-01;BB ESPELHO MULTIMERCADO GÁVEA MACRO PRIVATE FIC FIF RESPONSABILIDADE LIMITADA;2024-10-31;209768245.46
FI;26.739.231/0001-05;FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO MONJOLO INVEST NO EXTERIOR CRÉD PRIV - RESP LIMITADA;2024-10-31;33407813.60
FI;26.740.437/0001-55;BRB FUNDO DE INVESTIMENTO EM RENDA FIXA ZERAGEM  RESPONSABILIDADE LIMITADA;2024-10-31;37450376.92
FI;26.740.632/0001-85;HOLAMBRA FIF CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO CRÉDITO PRIVADO;2024-10-31;57429237.36
FI;26.740.634/0001-74;MUSTANG FIF INVESTIMENTO EM INFRA CIC DE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA RESP LIMITADA;2024-10-31;9374353.96
FI;26.744.808/0001-77;VERDE AM SCENA MASTER FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO RESPONSABILIDADE LIMITADA;2024-10-31;475114013.38
FI;26.744.811/0001-90;ODARA FIF - CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO - RESPONSABILIDADE LIMITADA;2024-10-31;22088778.60
FI;26.744.848/0001-19;MIAB FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2024-10-31;30639099.88
FI;26.745.136/0001-14;TREND 2035B MASTER PREVIDENCIÁRIO FUNDO DE INVESTIMENTO RENDA FIXA RESPONSABILIDADE LIMITADA;2024-10-31;783106222.42
FI;26.745.153/0001-51;FARIA LIMA II FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2024-10-31;17369906.10
FI;26.745.211/0001-47;THOA-THOA FIC DE FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR - RESP LIMITADA;2024-10-31;15417850.94
FI;26.751.126/0001-91;RB CAPITAL VITÓRIA FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRA RENDA FIXA RESP LTDA;2024-10-31;371677419.50
FI;26.751.296/0001-76;BB ESPELHO MULTIMERCADO ALVORADA FUNDO DE INVESTIMENTO EM COTAS DE FIF RESPONSABILIDADE LIMITADA;2024-10-31;32300236.14
FI;26.751.304/0001-84;BB RENDA FIXA LP CRED PRIV FX BONDS BRASILEIROS INVESTIMENTO NO EXTERIOR PRIVATE FIC FIF RESP LIM;2024-10-31;18047551.73
FI;26.751.317/0001-53;JTP FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2024-10-31;183869259.34
FI;26.755.956/0001-97;AZ QUEST CASH FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2024-10-31;128773542.22
FI;26.755.962/0001-44;AKAL JIWAN FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO - RESPONSABILIDADE LIMITADA;2024-10-31;33053599.42
FI;26.756.314/0001-02;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO BVP XXIV;2024-10-31;5481696.87
FI;26.756.317/0001-46;MESTIÇAS FI FINANCEIRO - CIC MULT CRED PRIV - RESP LIMITADA;2024-10-31;115482070.37
FI;26.756.322/0001-59;BVP XXV FI FINANCEIRO - CIC MULT CRED PRIV - RESP LIMITADA;2024-10-31;51496826.57
FI;26.756.330/0001-03;JEBFRANCO FI FINANCEIRO - CIC MULT CRED PRIV - RESP LIMITADA;2024-10-31;46249292.02
FI;26.756.339/0001-06;CRJG FI FINANCEIRO - CIC MULT CRED PRIV - RESP LIMITADA;2024-10-31;35052830.02
FI;26.756.341/0001-85;PICA PAU FI FINANCEIRO - CIC MULT CRED PRIV - RESP LIMITADA;2024-10-31;33380750.47
FI;26.756.390/0001-18;NATUREZA FI FINANCEIRO - CIC MULT CRED PRIV - RESP LIMITADA;2024-10-31;19186483.47
FI;26.756.398/0001-84;MONTENEGRO FI FINANCEIRO - CIC MULT CRED PRIV - RESP LIMITADA;2024-10-31;39511371.18
FI;26.756.404/0001-01;LVM FUNDO DE INVESTIMENTO EM AÇÕES;2024-10-31;22085083.25
FI;26.756.412/0001-40;BRAM RETORNO ABSOLUTO FI FINANCEIRO - CI MULT - RESP LIMITADA;2024-10-31;31908045.37
FI;26.756.416/0001-28;BRADESCO TRUXT MACRO PGBL/VGBL FI FINANCEIRO - CIC MULT - RESP LIMITADA;2024-10-31;65502859.04
FI;26.756.424/0001-74;BRADESCO SMALL GBS FI FINANCEIRO - CIA - RESP LIMITADA;2024-10-31;105244962.11
FI;26.759.909/0001-11;SPARTA DEB INC FIC DE FUNDOS INCENTIVADOS DE INVEST FINANCEIRO EM INFRAEST RENDA FIXA RESP LTDA;2024-10-31;557002662.04
FI;26.764.117/0001-35;BB TOP RV GIRO 2 MULTIMERCADO LONGO PRAZO FUNDO DE INVESTIMENTO FINANCEIRO RESPONSABILIDADE LIMITADA;2024-10-31;247412743.06
FI;26.768.675/0001-79;BB ANTONIA FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO LONGO PRAZO;2024-10-31;43032192.10
FI;26.768.790/0001-43;JGP EQUITY FIC DE FUNDOS DE INVESTIMENTO FINANCEIRO EM AÇÕES FEEDER P RESP LTDA;2024-10-31;34575888.80
FI;26.768.797/0001-65;RAGNAR FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2024-10-31;27206648.95
FI;26.768.800/0001-40;LEBLON AÇÕES II INSTITUCIONAL FIC DE FUNDOS DE INVESTIMENTO FINANCEIRO;2024-10-31;151394002.26
FI;26.773.148/0001-52;SPARTA MAX FIC FIF RF CRÉDITO PRIVADO LONGO PRAZO - RESPONSABILIDADE LIMITADA;2024-10-31;150233211.50
FI;26.773.252/0001-47;BB 3F FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO LONGO PRAZO;2024-10-31;68488917.48
FI;26.773.351/0001-29;JCETA FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2024-10-31;128473807.09
FI;26.773.356/0001-51;CAMBURI FUNDO DE INVESTIMENTO FINANCEIRO DE ACOES;2024-10-31;85796285.47
FI;26.773.362/0001-09;PACHIRA FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCAD;2024-10-31;9695122.81
FI;26.773.370/0001-55;CONTÍNUOS FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2024-10-31;14170368.18
FI;26.776.803/0001-26;XP INVESTOR 30 MASTER FUNDO DE INVESTIMENTO EM AÇÕES RESPONSABILIDADE LIMITADA;2024-10-31;354622716.44
FI;26.777.638/0001-27;AQUILA FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2024-10-31;17298833.79
FI;26.779.809/0001-57;LUTTER II FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-10-31;10861864.67
FI;26.779.976/0001-06;BKFD FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO  RENDA FIXA;2024-10-31;3016468107.57
FI;26.780.003/0001-89;EDALA FI FINANCEIRO - CIA - RESP LIMITADA;2024-10-31;9287113.76
FI;26.786.653/0001-31;BB MULTIMERCADO LONGO PRAZO MULTIESTRATÉGIA PRIVATE FUNDO DE INVESTIMENTO EM COTAS DE FIF RESP LIM;2024-10-31;67652131.64
FI;26.786.661/0001-88;BB RENDA FIXA FLUXO AUTOMÁTICO SIMPLES FUNDO DE INVESTIMENTO EM COTAS FIF RESPONSABILIDADE LIMITADA;2024-10-31;2192168862.16
FI;26.786.783/0001-74;ZW INVESTIMENTOS FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2024-10-31;71832345.06
FI;26.794.300/0001-83;BB FCRG FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO LONGO PRAZO;2024-10-31;1084734.00
FI;26.794.303/0001-17;BB PROENÇA FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO LONGO PRAZO;2024-10-31;44897529.59
FI;26.794.612/0001-97;JJC FIF- CLASSE DE INVESTIMENTO MULT CRED PRIV - RESP LIMITADA;2024-10-31;13452523.54
FI;26.795.118/0001-47;RDPNM FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-10-31;50863616.26
FI;26.795.132/0001-40;BCM INVESTIMENTOS FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2024-10-31;16443583.20
FI;26.803.172/0001-97;NW1 FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO IE - RESPONSABILIDADE LIMITADA;2024-10-31;64405088.49
FI;26.803.233/0001-16;XP DEB INCENT CDI CRÉD PRIV FIF INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA - RESP LTDA;2024-10-31;917610954.81
FI;26.803.266/0001-66;ATBC FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES;2024-10-31;233687607.43
FI;26.803.603/0001-15;SUNFLOWER FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2024-10-31;294330584.94
FI;26.811.773/0001-41;VEXTY GLOBAL FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO - RESPONSABILIDADE LIMITADA;2024-10-31;231378759.17
FI;26.811.806/0001-53;HOLDER FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2024-10-31;15567100.20
FI;26.812.171/0001-09;MERCADO LIVRE FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO I;2024-10-31;4655826023.13
FI;26.812.777/0001-44;FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO ANDO CAPITAL MULTIMERCADO - CRÉDITO PRIVADO;2024-10-31;2582101.96
FI;26.813.208/0001-13;NOC FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA;2024-10-31;5082034.95
FI;26.822.047/0001-24;BTGP ACCESS IBIUNA HEDGE STH FI FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2024-10-31;105770109.27
FI;26.822.061/0001-28;BTGP ACCESS OCEANA LONG BIASED FI FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2024-10-31;27203638.39
FI;26.831.831/0001-07;TRUXT LONG SHORT FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FI MULTIMERCADO ACCESS;2024-10-31;5341421.75
FI;26.831.986/0001-35;ACCESS APEX EQUITY HEDGE FI FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2024-10-31;1362232.25
FI;26.840.572/0001-72;CSHG KIDS FUNDO DE INVESTIMENTO FINANCEIRO - MULTIMERCADO CREDITO PRIVADO RESPONSABILIDADE LIMITADA;2024-10-31;70796428.96
FI;26.840.592/0001-43;CLIQUE MASTER RENDA FIXA FUNDO DE INVESTIMENTO FINANCEIRO - MULTIMERCADO CRÉDITO PRIVADO RESP LTDA;2024-10-31;2597542409.65
FI;26.840.602/0001-40;CLIQUE II FUNDO DE INVESTIMENTO EM COTAS DE FIF - MULTIMERCADO CRÉDITO PRIVADO RESP LIMITADA;2024-10-31;551477434.72
FI;26.841.302/0001-86;M8 CREDIT OPPORTUNITIES FUNDO DE INVESTIMENTO EM COTAS DE FI EM DIREITOS CREDITORIOS;2024-10-31;754931157.67
FI;26.841.348/0001-03;JJP FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2024-10-31;9005518.99
FI;26.845.601/0001-99;WHYNOT FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO;2024-10-31;35355739.14
FI;26.845.639/0001-61;WNG FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-10-31;40526950.49
FI;26.845.868/0001-86;BNP PARIBAS ACCESS DIVERSIFIED DYNAMIC CLASSE DE INVESTIMENTO MULTIMERCADO - RESP LIMITADA;2024-10-31;5046188.54
FI;26.845.906/0001-09;UNIMED INVESTCOOP ANS III FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA CRÉDITO PRIVADO RESP LIMITADA;2024-10-31;1183218627.94
FI;26.845.944/0001-53;ASHMORE EMERGING MARKETS DEBT ADV MASTER CLASSE DE INVESTIMENTO MULTIMERCADO  IE - RESP LIMITADA;2024-10-31;24754373.43
FI;26.846.429/0001-98;FCL OPPORTUNITIES FUNDO DE INVESTIMENTO AÇÕES INVESTIMENTO NO EXTERIOR;2024-10-31;24543438.87
FI;26.850.802/0001-84;AMBR JU FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;2024-10-31;39259994.02
FI;26.850.819/0001-31;CSHG FANNETT FUNDO DE INVESTIMENTO EM COTAS DE FIF - MULTIMERCADO CREDITO PRIVADO RESP LIMITADA;2024-10-31;15231103.54
FI;26.850.881/0001-23;GAUSS FIFE CLASSE DE INVESTIMENTO  MULTIMERCADO - RESP LIMITADA;2024-10-31;25938284.33
FI;26.851.091/0001-62;K3 FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2024-10-31;22634214.43
FI;26.851.102/0001-04;BRUDER FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2024-10-31;33238995.60
FI;26.855.094/0001-74;TRUXT LONG SHORT MASTER FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO RESPONSABILIDADE LIMITADA;2024-10-31;120847746.96
FI;26.855.139/0001-00;TRUXT VALOR MASTER INSTITUCIONAL FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES RESPONSABILIDADE LIMITADA;2024-10-31;165226401.12
FI;26.855.158/0001-37;CSHG ALLOCATION TRUXT MACRO FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO MULTIMERCADO;2024-10-31;6444472.64
FI;26.859.392/0001-32;CSHG ALLOCATION TRUXT VALOR FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM AÇÕES;2024-10-31;1883845.32
FI;26.859.401/0001-95;TRUXT LONG BIAS MASTER FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO RESPONSABILIDADE LIMITADA;2024-10-31;330143700.48
FI;26.859.428/0001-88;TRUXT LONG BIAS CSHG FUNDO DE INVESTIMENTO EM COTAS DE FIF MULTIMERCADO - RESPONSABILIDADE LIMITADA;2024-10-31;31949157.73
FI;26.859.438/0001-13;TRUXT MACRO CSHG FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO MULTIMERCADO;2024-10-31;6392870.30
FI;26.859.444/0001-70;CSHG TOP LONG BIAS FUNDO DE INVESTIMENTO EM COTAS DE FIF EM AÇÕES RESPONSABILIDADE LIMITADA;2024-10-31;195555335.60
FI;26.859.544/0001-05;TRUXT ESTRATÉGIA LONG SHORT FIF CIC MULTIMERCADO RESPONSABILIDADE LIMITADA;2024-10-31;61513056.17
FI;26.859.548/0001-85;TRUXT VALOR CSHG FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM AÇÕES;2024-10-31;1865135.91
FI;26.859.555/0001-87;TRUXT MACRO MASTER FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO RESPONSABILIDADE LIMITADA;2024-10-31;199875704.56
FI;26.859.564/0001-78;TRUXT VALOR MASTER FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES RESPONSABILIDADE LIMITADA;2024-10-31;504214899.77
FI;26.859.570/0001-25;CSHG ALLOCATION TRUXT LONG BIAS FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO MULTIMERCADO;2024-10-31;4702707.99
