TP_FUNDO_CLASSE;CNPJ_FUNDO_CLASSE;DENOM_SOCIAL;DT_COMPTC;VL_PATRIM_LIQ
FI;23.508.793/0001-50;MANAGER VERDE HORIZONTE FIF CLASSE DE INV EM COTAS MULTIMERCADO CRÉDITO PRIVADO RESP LIMITADA;2024-12-31;16695299.80
FI;23.526.542/0001-06;BRASILPREV RT TIGRIS FIC FIF MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;2024-12-31;26945266.78
FI;23.546.543/0001-04;ITAÚ PRIVATE FINANCIAL BONDS MULT CRÉD PRIV INVESTIMENTO NO EXTERIOR FIF RESP LIMITADA;2024-12-31;36895288.62
FI;23.546.684/0001-27;SQAM FIF DA CLASSE DE INVESTIMENTO EM COTAS MULT CRÉD PRIV IE RESP LIMITADA;2024-12-31;15909759.38
FI;23.546.692/0001-73;VESTA II FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO IE RESPONSABILIDADE LIMITADA;2024-12-31;3543796.18
FI;23.546.695/0001-07;MADRID FIF DA CLASSE DE INVESTIMENTO EM COTAS MULT CRÉD PRIV IE RESP LIMITADA;2024-12-31;57136214.97
FI;23.556.180/0001-98;AZ QUEST ALTRO MASTER FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO;2024-12-31;1954375259.30
FI;23.556.185/0001-10;AZ QUEST LUCE FIC FIF RENDA FIXA CRÉDITO PRIVADO LONGO PRAZO;2024-12-31;1645146418.70
FI;23.556.204/0001-09;AZ QUEST LUCE MASTER FIF RENDA FIXA CRÉDITO PRIVADO LONGO PRAZO;2024-12-31;5711830037.27
FI;23.565.840/0001-05;RB CAPITAL FIC DE FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRA RENDA FIXA - RESP LTDA;2024-12-31;846964451.24
FI;23.591.953/0001-77;CL4 CAPITAL FUNDO DE INVESTIMENTO FINANCEIRO DE AÇÕES;2024-12-31;83267157.65
FI;23.600.998/0001-60;FUNDO DE INVESTIMENTO FINANCEIRO NOGOVICAS 2 MULTIMERCADO;2024-12-31;1075060.03
FI;23.601.467/0001-92;POLO TOTAL CREDIT FIC DE FIF MULTIMERCADO CRÉDITO PRIVADO - RESPONSABILIDADE LIMITADA;2024-12-31;66289712.84
FI;23.611.253/0001-05;FILADÉLFIA CAMBIAL FUNDO DE INVESTIMENTO FINANCEIRO RESPONSABILIDADE LIMITADA;2024-12-31;201402368.74
FI;23.611.331/0001-63;ITAÚ REAL MULTIMERCADO FIF DA CLASSE DE INVESTIMENTO EM COTAS RESPONSABILIDADE LIMITADA;2024-12-31;12910168.99
FI;23.611.378/0001-27;ROSCAW FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-12-31;4464697.36
FI;23.611.410/0001-74;LCP FIF DA CIC MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR RESPONSABILIDADE LIMITADA;2024-12-31;102086771.34
FI;23.611.442/0001-70;VÉRTICE VERDE II MULTIMERCADO FIF CIC RESPONSABILIDADE LIMITADA;2024-12-31;114487263.68
FI;23.611.465/0001-84;VELHO CHICO FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-12-31;15974706.33
FI;23.613.369/0001-75;ANGACO FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO - RESPONSABILIDADE LIMITADA;2024-12-31;17023618.54
FI;23.620.517/0001-89;PEMAL FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2024-12-31;20910135.73
FI;23.620.522/0001-91;NO NEWS FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2024-12-31;41549334.62
FI;23.622.637/0001-15;SECRETARIO FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CP IE;2024-12-31;9936573.62
FI;23.631.350/0001-51;ÁGUIA FIF INV EM INFRAESTRUTURA  CLASSE DE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA RESP LIMITADA;2024-12-31;12438652.83
FI;23.631.723/0001-94;SANTANDER PREV PERFIL MODERADO MULTIMERCADO CRÉDITO PRIVADO - CIC FIF RESP LIMITADA;2024-12-31;668669037.88
FI;23.639.509/0001-84;BRASILPREV RT SAVE FIC FIF MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;2024-12-31;16130361.74
FI;23.639.593/0001-36;LITHIUM FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2024-12-31;6625532.40
FI;23.648.930/0001-51;KAPITALO NW3 FUNDO DE INVESTIMENTO FINANCEIRO EM ACOES;2024-12-31;82489186.21
FI;23.648.933/0001-95;MAUÁ CAPITAL P FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2024-12-31;48344364.39
FI;23.648.938/0001-18;ENE FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;2024-12-31;18048008.83
FI;23.653.754/0001-46;SANTANDER PB ALDEBARAN MULTIMERCADO CRÉDITO PRIVADO - FUNDO DE INVESTIMENTO FINANCEIRO;2024-12-31;14101525.47
FI;23.653.772/0001-28;SANTANDER PB ROUXINOL MULT CRÉD PRIV FIC FI;2024-12-31;26126710.30
FI;23.657.955/0001-11;3R CEDAR II LB FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES;2024-12-31;2610070.29
FI;23.657.963/0001-68;SERENO FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2024-12-31;54199566.54
FI;23.668.037/0001-98;IV DREAM FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2024-12-31;69758681.64
FI;23.668.075/0001-40;RÉGIA GLOBAL HEALTH SCIENCES MASTER FIF EM AÇÕES IS - RESPONSABILIDADE LIMITADA;2024-12-31;21041409.86
FI;23.668.516/0001-04;ZIEG FC - CIC MULT CRED PRIV - RESP LIMITADA;2024-12-31;18479617.10
FI;23.668.524/0001-50;G5 FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI;2024-12-31;939109713.49
FI;23.682.469/0001-53;SANTANDER RESERVA ESTRATEGICA II RENDA FIXA REFERENCIADO DI LONGO PRAZO - FIF RESP LIMITADA;2024-12-31;497054396.21
FI;23.682.485/0001-46;SANTANDER MEGA RENDA FIXA REFERENCIADO DI - CIC FIF RESP LIMITADA;2024-12-31;179240534.53
FI;23.682.492/0001-48;BRISA II CLASSE DE INVESTIMENTO  MULTIMERCADO CRÉDITO PRIVADO - RESP LIMITADA;2024-12-31;22864412.15
FI;23.682.623/0001-97;CSHG SNOWMASS EI FUNDO DE INVESTIMENTO FINANCEIRO - MULTIMERCADO CREDITO PRIVADO RESP LIMITADA;2024-12-31;22737818.87
FI;23.682.635/0001-11;SANTANDER PREV PB ALLOCATION MULTIMERCADO CRÉDITO PRIVADO - CIC FIF RESP LIMITADA;2024-12-31;369310711.28
FI;23.682.707/0001-20;SANTANDER PREV PB NTN-B 2035 RENDA FIXA - CIC FIF RESP LIMITADA;2024-12-31;309846891.61
FI;23.686.325/0001-75;MASSANDRA AM FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2024-12-31;89497210.28
FI;23.686.326/0001-10;RIESLING FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2024-12-31;142238819.98
FI;23.686.472/0001-45;AZ QUEST MASTER TOTAL RETURN FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2024-12-31;256214044.14
FI;23.695.876/0001-03;BTGP ACCESS ADAM MACRO FI FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2024-12-31;1759227.32
FI;23.695.933/0001-46;JGP CORPORATE PLUS FIC DE FIF MULTIMERCADO CRÉDITO PRIVADO - FEEDER III RESP LTDA;2024-12-31;213372032.34
FI;23.711.361/0001-41;NSP BTG FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2024-12-31;16834643.84
FI;23.713.000/0001-34;ITAÚ PRIVATE FINANCIAL BONDS II CRÉDITO PRIVADO MULTIMERCADO IE FIF DA CIC RESP LIMITADA;2024-12-31;7188679.45
FI;23.714.011/0001-39;SCHRODER ZURICH EXCELLENCE CLASSE DE INVESTIMENTO RENDA FIXA CP  PREVIDENCIÁRIO - RESP LIMITADA;2024-12-31;37711994.96
FI;23.714.022/0001-19;SAFRA DEBÊNTURES INCENTIVADAS MASTER II FIF INV EM INFRAESTRUTURA CI EM INFRA RF RESP LIMITADA;2024-12-31;490001389.65
FI;23.714.047/0001-12;SAFRA GRAND VITESSE FUNDO DE INVESTIMENTO FINANCEIRO CI RENDA FIXA CRÉDITO PRIVADO RESP LIMITADA;2024-12-31;2356807199.67
FI;23.714.055/0001-69;RRBL FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-12-31;24748755.89
FI;23.720.107/0001-00;PIMCO INCOME FI FINANCEIRO MULTIMERCADO INVESTIMENTO NO EXTERIOR - RESPONSABILIDADE LIMITADA;2024-12-31;2020378239.43
FI;23.720.458/0001-10;FALX FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-12-31;4201754030.75
FI;23.720.500/0001-01;AZ QUEST MISTRAL FIC DE FUNDOS DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO;2024-12-31;495659843.71
FI;23.722.061/0001-68;CSHG COROMANDEL FUNDO DE INVESTIMENTO FINANCEIRO - MULTIMERCADO CREDITO PRIVADO RESP LIMITADA;2024-12-31;73362183.03
FI;23.722.164/0001-28;CSHG PORTFOLIO INFLAÇÃO FUNDO DE INVESTIMENTO EM COTAS DE FIF MULTIMERCADO - CRED PRIV RESP LIMITADA;2024-12-31;355719065.29
FI;23.729.512/0001-99;PIMCO INCOME FIC DE FI FINANCEIRO MULTIMERCADO INVESTIMENTO NO EXTERIOR - RESPONSABILIDADE LIMITADA;2024-12-31;433853073.26
FI;23.729.546/0001-83;CANVAS SPECIAL SITUATIONS FIC DE FIF MULTIMERCADO CRÉDITO PRIVADO - RESPONSABILIDADE LIMITADA;2024-12-31;899189.08
FI;23.729.562/0001-76;OPPORTUNITY GLOBAL EQUITY EM DÓLAR MASTER INSTITUCIONAL FIF DE AÇÕES IE - RESPONSABILIDADE LIMITADA;2024-12-31;346833220.69
FI;23.731.312/0001-70;CARBOPREV FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;2024-12-31;114620057.50
FI;23.731.351/0001-78;ITAÚ FINANCIAL BONDS CRÉDITO PRIVADO MULTIMERCADO INVESTIMENTO NO EXTERIOR FIF DA CIC RESP LIMITADA;2024-12-31;29707527.17
FI;23.731.397/0001-97;SUMARÉ FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;2024-12-31;30288212.97
FI;23.731.558/0001-42;ITAÚ RENDA FIXA REFERENCIADO DI CUSTÓDIA SOBERANO FIF CIC RESPONSABILIDADE LIMITADA;2024-12-31;202448007.08
FI;23.731.629/0001-07;ITAÚ INSTITUCIONAL AÇÕES PHOENIX FIF DA CLASSE DE INVESTIMENTO EM COTAS RESPONSABILIDADE LIMITADA;2024-12-31;70841619.39
FI;23.731.760/0001-74;ITAÚ PERSONNALITÉ CAMBIAL DÓLAR PLUS FUNDO DE INVESTIMENTO FINANCEIRO DA CIC RESP LIMITADA;2024-12-31;29031585.91
FI;23.731.781/0001-90;ITAÚ PERSONNALITÉ KINEA CHRONOS FIF DA CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO RESP LIMITADA;2024-12-31;1327722042.95
FI;23.731.792/0001-70;KINEA CHRONOS PVT FIF DA CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO RESPONSABILIDADE LIMITADA;2024-12-31;57365316.19
FI;23.732.010/0001-17;GATE GLOBAL EQUITIES FUNDO DE INVESTIMENTO EM COTAS FIF AÇÕES INVESTIMENTO NO EXTERIOR RESP LIMITADA;2024-12-31;18007047.35
FI;23.732.047/0001-45;CSHG GAUDI & VINCI FIC DE FUNDOS DE INVESTIMENTO MULTIMERCADO - CRED PRIV IE;2024-12-31;21093238.01
FI;23.732.059/0001-70;CSHG CONNECTION EGERTON EQUITY FUNDO DE INVESTIMENTO EM COTAS DE FIF - MULTIMERCADO RESP LIMITADA;2024-12-31;26956091.59
FI;23.732.198/0001-01;FIF - CLASSE DE INVESTIMENTO RF BRADESCO VP PGA - RESP LIMITADA;2024-12-31;201764342.85
FI;23.732.207/0001-56;JULIUS BAER DIRECT ALVORADA PLUS FIC DE FUNDO DE INVESTIMENTO MULTIMERCADO;2024-12-31;156110012.34
FI;23.732.220/0001-05;BAHIA AM LONG BIASED MÁSTER FIF - CLASSE DE INVESTIMENTO MULTIMERCADO - RESP LIMITADA;2024-12-31;51760367.09
FI;23.732.231/0001-95;BAHIA AM LONG BIASED FIF - CIC MULTIMERCADO - RESPONSABILIDADE LIMITADA;2024-12-31;40123362.69
FI;23.738.226/0001-90;AZ QUEST ICATU MASTER FIFE CONSERVADOR FIF RENDA FIXA PREVIDENCIÁRIO CRÉD PRIV - RESP LTDA;2024-12-31;4131384738.83
FI;23.748.493/0001-48;MULTIGESTORES PREV SUL AMÉRICA EXCLUSIVO COM RV FIF MULTIMERCADO CREDITO PRIVADO DE RESP LIMITADA;2024-12-31;49309342.19
FI;23.748.539/0001-29;SULAMÉRICA FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA ANS CRÉDITO PRIVADO DE RESP LIMITADA;2024-12-31;184344857.32
FI;23.760.334/0001-69;QUANTITAS ALFA FIF DA CIC MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;2024-12-31;99965887.59
FI;23.760.381/0001-02;PAK TAI FIF - CLASSE DE INVESTIMENTO MULT CRED PRIV;2024-12-31;27084904.15
FI;23.760.398/0001-60;LAPIN FIF - CLASSE DE INVESTIMENTO MULT CRED PRIV;2024-12-31;89740514.88
FI;23.781.425/0001-80;CARDAMOMO FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-12-31;32946302.50
FI;23.781.435/0001-16;FIC FI PB ANJ MULTIMERCADO CREDITO PRIVADO;2024-12-31;10428145.64
FI;23.781.736/0001-40;BELEZURA FUNDO DE INVESTIMENTO MULTIMERCADO;2024-12-31;262937384.68
FI;23.781.802/0001-81;TRINITY FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2024-12-31;120812585.48
FI;23.781.820/0001-63;BARCELONA FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2024-12-31;205255714.32
FI;23.781.888/0001-42;1622 FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2024-12-31;62359739.69
FI;23.781.970/0001-77;GREEN FIELD FUNDO DE INVESTIMENTO EM COTAS MULTIMERCADO CRÉDITO PRIVADO;2024-12-31;1266842.59
FI;23.837.808/0001-23;BRADESCO FIF - CLASSE DE INVESTIMENTO MULT  RF CRED PRIVADO EAST - RESP LIMITADA;2024-12-31;86950670.30
FI;23.837.988/0001-43;BRADESCO CORPORATE EXCLUSIVO VI IMA-B 5 FI FINANCEIRO - CIC RF - RESP LIMITADA;2024-12-31;57690357.34
FI;23.848.745/0001-00;BRASILPREV RT ACM VICTORY PLUS FIC FIF MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;2024-12-31;74788121.71
FI;23.848.748/0001-44;BRASILPREV RT FADO FIC FIF MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;2024-12-31;82412427.25
FI;23.863.573/0001-44;BANRISUL RENDA FIXA SIMPLES FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO FINANCEIRO RESP;2024-12-31;55905107.92
FI;23.872.240/0001-81;TELLUS DESENVOLVIMENTO LOGÍSTICO FIF EM COTAS DE FUNDOS DE INVESTIMENTO MULTI RESP LIMITADA;2024-12-31;4405294.27
FI;23.872.363/0001-12;FIF - CIC RF REFERENCIADA DI OLIVEIRA - RESP LIMITADA;2024-12-31;13478157.08
FI;23.872.371/0001-69;BRADESCO CORPORATE EXCLUSIVO VII PGBLVGBL FI FINANCEIRO - CIC RF - RESP LIMITADA;2024-12-31;116502646.96
FI;23.872.400/0001-92;EMERESIS FI FINANCEIRO - CIC MULT CRED PRIV - RESP LIMITADA;2024-12-31;656883671.63
FI;23.872.433/0001-32;FIC DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO MASE PREVIDÊNCIA;2024-12-31;37767759.45
FI;23.872.456/0001-47;MAÇARANDUBA FIF - CLASSE DE INVESTIMENTO MULT CRED PRIV;2024-12-31;130912968.68
FI;23.872.463/0001-49;SEGURO FIF - CLASSE DE INVESTIMENTO MULT CRED PRIV;2024-12-31;87169648.97
FI;23.872.743/0001-57;IPIOCA FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA RESPONSABILIDADE LIMITADA;2024-12-31;40402515.26
FI;23.872.787/0001-87;WA ICATU RENDA FIXA ATIVO PREVIDÊNCIA FUNDO DE INVESTIMENTO FINANCEIRO RESP LIMITADA;2024-12-31;7875176.54
FI;23.883.385/0001-88;AZ QUEST PREV ICATU LUCE FIC DE FIF RENDA FIXA CRÉDITO PRIVADO - RESPONSABILIDADE LIMITADA;2024-12-31;779078392.97
FI;23.883.419/0001-34;DIPLIC II FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;2024-12-31;69594878.92
FI;23.884.614/0001-89;CSHG 1630 FUNDO DE INVESTIMENTO EM INFRAESTRUTURA - RENDA FIXA CREDITO PRIVADO RESP LIMITADA;2024-12-31;31636461.80
FI;23.884.616/0001-78;CSHG ALLOCATION ADAM ADVANCED FUNDO DE INVESTIMENTO EM COTAS DE FIF MULT CRED PRIV - RESP LIMITADA;2024-12-31;3957705.63
FI;23.884.619/0001-01;ADAM ADVANCED CSHG FUNDO DE INVESTIMENTO EM COTAS DE FIF MULTIMERCADO CRED PRIV RESP LIMITADA;2024-12-31;3954137.18
FI;23.884.623/0001-70;CSHG ALLOCATION ADAM MACRO FUNDO DE INVESTIMENTO EM COTAS DE FIF MULTIMERCADO - RESP LIMITADA;2024-12-31;10337247.33
FI;23.884.625/0001-69;ADAM ADVANCED MASTER FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO IE RESP LIMITADA;2024-12-31;727122754.62
FI;23.884.627/0001-58;ADAM MACRO CSHG FUNDO DE INVESTIMENTO EM COTAS DE FIF MULTIMERCADO - RESPONSABILIDADE LIMITADA;2024-12-31;10345256.15
FI;23.884.632/0001-60;ADAM MACRO MASTER FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO RESPONSABILIDADE LIMITADA;2024-12-31;320218701.45
FI;23.884.636/0001-49;CLAVE ALPHA MACRO CSHG FUNDO DE INVESTIMENTO EM COTAS DE FIF MULTIMERCADO- RESPONSABILIDADE LIMITADA;2024-12-31;54440202.62
FI;23.884.691/0001-39;1654 CLASSE DE INVESTIMENTO  MULTIMERCADO CRÉDITO PRIVADO - RESP LIMITADA;2024-12-31;2814473.21
FI;23.884.835/0001-57;MANAGER ADAM MACRO FIF CLASSE DE INVESTIMENTO EM COTAS MULTIMERCADO RESPONSABILIDADE LIMITADA;2024-12-31;15579049.12
FI;23.884.841/0001-04;CYGNI FUNDO DE INVESTIMENTO FINANCEIRO CLASSE DE INV MULTIMERCADO CRÉDITO PRIVADO RESP LIMITADA;2024-12-31;465412282.42
FI;23.896.287/0001-85;FUNDO DE INVESTIMENTO DE RENDA FIXA PYXIS INSTITUCIONAL IMA-B;2024-12-31;5867127.00
FI;23.900.031/0001-02;HORIZON FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2024-12-31;10132736.53
FI;23.907.122/0001-61;AT ADVISORY FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO DE AÇÕES;2024-12-31;38796872.38
FI;23.922.068/0001-23;PANÇA CLASSE DE INVESTIMENTO  MULTIMERCADO CRÉDITO PRIVADO - RESP LIMITADA;2024-12-31;69880322.89
FI;23.931.715/0001-63;GERDAU PREVIDENCIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES 6;2024-12-31;44616679.59
FI;23.941.302/0001-60;G5 TTMGGC FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-12-31;8509600.31
FI;23.948.236/0001-50;TERRA NOVA IMAB FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO - RENDA FIXA;2024-12-31;4988044.37
FI;23.954.479/0001-09;MK FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-12-31;12358387.53
FI;23.954.899/0001-87;TOWER II RENDA FIXA FUNDO DE INVESTIMENTO IMA-B 5;2024-12-31;39546823.59
FI;23.956.069/0001-99;JGP CORPORATE FIC DE FIF RENDA FIXA CRÉD PRIV LONGO PRAZO - FEEDER III - RESPONSABILIDADE LIMITADA;2024-12-31;135864183.08
FI;23.957.069/0001-03;SALT FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-12-31;1092254.10
FI;23.957.096/0001-86;PANORAMA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-12-31;93735332.25
FI;23.960.625/0001-09;SAFARI 30 FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO II;2024-12-31;91462427.61
FI;23.964.127/0001-26;SANTANDER PREV PB AKIAN MULTIMERCADO CRÉDITO PRIVADO - CIC FIF RESP LIMITADA;2024-12-31;12188653.37
FI;23.964.137/0001-61;SANTANDER PB PREMIUM MULTIMERCADO CRÉDITO PRIVADO - FUNDO  DE INVESTIMENTO FINANCEIRO;2024-12-31;56455936.98
FI;23.964.332/0001-91;SANTANDER PREV PB GAFE MULTIMERCADO CRÉDITO PRIVADO - CIC FIF RESP LIMITADA;2024-12-31;16677301.19
FI;23.964.361/0001-53;FABASA GUARAJUBA RENDA FIXA - FUNDO DE INVESTIMENTO FINANCEIRO RESPONSABILIDADE LIMITADA;2024-12-31;309990596.80
FI;23.964.702/0001-90;MACQUARIE FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2024-12-31;363505706.59
FI;23.964.727/0001-94;VINCI EQUILÍBRIO ICATU PREVIDÊNCIA MASTER FUNDO DE INVESTIMENTO MULTIMERCADO;2024-12-31;215348029.00
FI;23.964.741/0001-98;VINCI EQUILÍBRIO ICATU PREVIDÊNCIA II FI FINANCEIRO - CIC MULT - RESP LIMITADA;2024-12-31;184960643.67
FI;23.970.183/0001-73;SHARP TE1 FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO - RESPONSABILIDADE LIMITADA;2024-12-31;118894231.67
FI;23.970.201/0001-17;OURO PRETO REAL FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO RENDA FIXA LONGO PRAZO;2024-12-31;118218202.25
FI;23.970.212/0001-05;MAMILUX 95 FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2024-12-31;20660269.29
FI;23.979.269/0001-67;RPV FUNDO DE INVESTIMENTO FINANCEIRO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;2024-12-31;9084295.71
FI;23.980.344/0001-00;NOBEL FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2024-12-31;23776609.00
FI;24.011.864/0001-77;PORTO SEGURO IMA-B5 FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA LONGO PRAZO RESP LIMITADA;2024-12-31;240054295.30
FI;24.018.842/0001-39;SCORPIO FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-12-31;1609586748.14
FI;24.018.977/0001-02;ADAM ADVANCED II FIC FI FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR RESP LTDA;2024-12-31;10978176.70
FI;24.022.505/0001-15;AQUA PREVIDENCIÁRIO FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO - RESP LIMITADA;2024-12-31;52079533.14
FI;24.022.558/0001-36;BRADESCO IMA-B 5 PGBLVGBL FI FINANCEIRO - CIC RF - RESP LIMITADA;2024-12-31;566657921.52
FI;24.022.566/0001-82;BRADESCO IDKA PRÉ 2 FI FINANCEIRO - CI RF - RESP LIMITADA;2024-12-31;192131005.99
FI;24.022.593/0001-55;BRADESCO SPX LANCER PGBLVGBL FI FINANCEIRO - CIC MULT - RESP LIMITADA;2024-12-31;470661310.53
FI;24.022.957/0001-05;BRADESCO FIF - CLASSE DE INVESTIMENTO RF CRED PRIVADO JACARANDÁ - RESP LIMITADA;2024-12-31;1047933.01
FI;24.029.438/0001-60;ADAM MACRO II FI EM COTAS DE FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO RESP LTDA;2024-12-31;72171844.72
FI;24.038.672/0001-54;BALANCED FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2024-12-31;5548132.49
FI;24.048.516/0001-74;OPPORTUNITY HOLDING FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO - RESPONSABILIDADE LIMITADA;2024-12-31;3003123117.28
FI;24.048.538/0001-34;VERDE AM SCENA ADVISORY FIC DE FI FINANCEIRO MULTIMERCADO - RESPONSABILIDADE LIMITADA;2024-12-31;420381908.39
FI;24.058.187/0001-42;OPPORTUNITY SML FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO - RESPONSABILIDADE LIMITADA;2024-12-31;46912630.69
FI;24.068.085/0001-08;TB HIGH YIELD FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO LONGO PRAZO;2024-12-31;90294766.23
FI;24.069.477/0001-91;GOLDEN TREE FUNDO DE INVESTIMENTO EM AÇÕES RESPONSABILIDADE LIMITADA;2024-12-31;23824286.09
FI;24.069.506/0001-15;YUNUS NEGÓCIOS SOCIAIS FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-12-31;16887083.82
FI;24.069.590/0001-77;PREV V-49 ICATU QUALIFICADO FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2024-12-31;72450374.90
FI;24.069.603/0001-08;ROTAS FUNDO DE INVESTIMENTO EM COTAS MULTIMERCADO CRÉDITO PRIVADO;2024-12-31;25430627.03
FI;24.069.611/0001-54;SOMMA GENEBRA FI FINANCEIRO - CI RF REFERENCIADA DI - RESP LIMITADA;2024-12-31;59145504.07
FI;24.069.639/0001-91;PIAUÍ FI FINANCEIRO - CI RF - RESP LIMITADA;2024-12-31;55820014.39
FI;24.069.648/0001-82;ESTRATÉGIA PREVIDÊNCIA FIF CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO - RESP LIMITADA;2024-12-31;50313393.96
FI;24.069.657/0001-73;UNA PREVIDÊNCIA FC - CIC MULT CRED PRIV - RESP LIMITADA;2024-12-31;330537514.78
